Sample	2mm tape 
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	90.000000
field / T	0.000000
	
		
Approx. trace time (s)	60.0	
		
Current / A	V1  -sample/ uV	time/s
-0.019302	-4.339544	0.000000
-0.019290	-4.389431	0.045000
-0.020341	-4.537415	0.091000
-0.019666	-4.745667	0.137000
-0.019182	-4.976456	0.183000
-0.019654	-5.178979	0.228000
-0.019857	-5.340847	0.274000
-0.019863	-5.493665	0.320000
-0.019212	-5.657873	0.366000
-0.019804	-5.812880	0.411000
-0.019762	-5.914434	0.457000
-0.019714	-5.946982	0.503000
-0.019583	-5.874228	0.549000
-0.019660	-5.199416	0.595000
0.000031	-5.023212	0.750000
0.071714	-4.856420	0.796000
0.280139	-4.672818	0.842000
0.339874	-4.316060	1.000000
0.400340	-4.259981	1.045000
0.461632	-4.231043	1.091000
0.523929	-4.270509	1.137000
0.585430	-4.361167	1.183000
0.646301	-4.433950	1.229000
0.707815	-4.404207	1.274000
0.767024	-4.327329	1.320000
0.827318	-4.281431	1.366000
0.888961	-4.336935	1.412000
0.950001	-4.548010	1.457000
1.012544	-4.814976	1.503000
1.073238	-5.079221	1.549000
1.135735	-5.288702	1.594000
1.195011	-5.452440	1.641000
1.401763	-5.645717	1.686000
1.463755	-5.585572	1.843000
1.524905	-5.606089	1.889000
1.744496	-5.674263	1.935000
1.805915	-5.891271	2.100000
1.868086	-5.895639	2.146000
1.929721	-5.865947	2.191000
1.992007	-5.754041	2.237000
2.053491	-5.609419	2.283000
2.113253	-5.462853	2.329000
2.174432	-5.291805	2.375000
2.233978	-5.098002	2.421000
2.295862	-4.956944	2.467000
2.357357	-4.970883	2.512000
2.419909	-5.085865	2.558000
2.480513	-5.105078	2.604000
2.541579	-5.049774	2.650000
2.601652	-5.033957	2.696000
2.661892	-5.128396	2.742000
3.212278	-4.424596	2.788000
3.274043	-4.552345	3.200000
3.335464	-4.753667	3.245000
3.396584	-4.970853	3.291000
3.457016	-5.132023	3.337000
3.516364	-5.198020	3.383000
3.577678	-5.174616	3.429000
3.638700	-5.166053	3.475000
3.701200	-5.184151	3.520000
3.762923	-5.127810	3.566000
3.825102	-5.040272	3.612000
3.884971	-4.962904	3.658000
3.944817	-4.977838	3.704000
4.004703	-5.001272	3.749000
4.067164	-4.975506	3.795000
