Sample	2mm tape 
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	90.000000
field / T	0.400000
	
		
Approx. trace time (s)	60.0	
		
Current / A	V1  -sample/ uV	time/s
-0.019642	-4.354179	0.000000
-0.019965	-4.393002	0.046000
-0.020042	-4.455412	0.203000
-0.019320	-4.499498	0.249000
-0.019863	-4.496213	0.295000
-0.020060	-4.207126	0.469000
-0.019559	-4.112752	0.515000
-0.019893	-4.012828	0.561000
-0.020096	-3.922737	0.607000
-0.019887	-3.817329	0.653000
-0.019487	-3.681685	0.699000
-0.010821	-3.533584	0.745000
0.029567	-3.382387	0.790000
0.068340	-3.268278	0.836000
0.106422	-3.185131	0.882000
0.143380	-3.156988	0.928000
0.180682	-3.162248	0.974000
0.218024	-3.195957	1.020000
0.256039	-3.242639	1.066000
0.293974	-3.306839	1.112000
0.425765	-3.657071	1.158000
0.463124	-3.799031	1.314000
0.503041	-3.938095	1.359000
0.638355	-4.070216	1.406000
0.677493	-4.444774	1.569000
0.714535	-4.527811	1.615000
0.752623	-4.584317	1.661000
0.790444	-4.617170	1.707000
0.827286	-4.665322	1.753000
0.865937	-4.708357	1.799000
0.904504	-4.747963	1.845000
0.943655	-4.716961	1.890000
0.982376	-4.655342	1.936000
1.020050	-4.608655	1.982000
1.057794	-4.576146	2.028000
1.094709	-4.556856	2.073000
1.133480	-4.550215	2.119000
1.171060	-4.561772	2.165000
1.210306	-4.593513	2.211000
1.554670	-5.283483	2.256000
1.592606	-5.530957	2.669000
1.630087	-5.560994	2.715000
1.668170	-5.578353	2.761000
1.706561	-5.616912	2.807000
1.744858	-5.626810	2.853000
1.784002	-5.618247	2.899000
1.822563	-5.567713	2.944000
1.860714	-5.488738	2.990000
1.897864	-5.407482	3.036000
1.935907	-5.322269	3.082000
1.974349	-5.277764	3.128000
2.012376	-5.233352	3.173000
2.052176	-5.183788	3.219000
2.089351	-5.109386	3.265000
2.127611	-4.966926	3.311000
2.256895	-4.445536	3.357000
2.294645	-4.386866	3.513000
2.333218	-4.356476	3.559000
2.648617	-4.365508	3.605000
2.686418	-4.598278	3.982000
2.724414	-4.515908	4.028000
2.763595	-4.449305	4.074000
2.800433	-4.412163	4.120000
2.839489	-4.375925	4.165000
2.878274	-4.276872	4.211000
2.917481	-4.085816	4.257000
2.954359	-3.857295	4.302000
