Sample	2mm tape 
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	45.000000
field / T	0.300000
	
		
Approx. trace time (s)	60.0	
		
Current / A	V1  -sample/ uV	time/s
-0.019546	-5.174858	0.000000
-0.018871	-5.243648	0.203000
-0.019546	-5.394856	0.249000
-0.019624	-5.612126	0.294000
-0.019265	-5.885162	0.340000
-0.019600	-6.201968	0.386000
-0.019642	-6.540268	0.431000
-0.019331	-6.882830	0.477000
-0.019439	-7.191721	0.523000
-0.019481	-7.403723	0.569000
-0.019719	-7.492466	0.615000
-0.019319	-7.433520	0.661000
-0.019504	-7.218560	0.707000
-0.004484	-6.873204	0.752000
0.035940	-6.494959	0.798000
0.060300	-6.147722	0.844000
0.163078	-5.456936	0.890000
0.193318	-5.381860	1.046000
0.222896	-5.357073	1.091000
0.474470	-5.372159	1.137000
0.506421	-5.667941	1.515000
0.536687	-5.546893	1.561000
0.567139	-5.483161	1.607000
0.598320	-5.480420	1.653000
0.627953	-5.402337	1.699000
0.658481	-5.318906	1.745000
0.689412	-5.280120	1.790000
0.719163	-5.296533	1.836000
0.750834	-5.342659	1.882000
0.780774	-5.396214	1.927000
0.893464	-5.692564	1.973000
0.924085	-5.933335	2.144000
0.955151	-6.109794	2.190000
1.066954	-6.101917	2.236000
1.096756	-5.329713	2.403000
1.126834	-5.177247	2.449000
1.156889	-5.069613	2.495000
1.188406	-5.013038	2.541000
1.219323	-4.997701	2.586000
1.250274	-5.028942	2.632000
1.280344	-5.084096	2.678000
1.310054	-5.171235	2.724000
1.340620	-5.238314	2.770000
1.371178	-5.304816	2.816000
1.401808	-5.387498	2.861000
1.433918	-5.485369	2.907000
1.464021	-5.563254	2.953000
1.493733	-5.597590	2.999000
1.524614	-5.634639	3.044000
1.628304	-5.634436	3.090000
1.658988	-5.692877	3.247000
1.690577	-5.766636	3.293000
1.798787	-5.851921	3.338000
1.829906	-6.080044	3.503000
1.861153	-6.119776	3.549000
1.892082	-6.126636	3.595000
1.923585	-6.119203	3.641000
1.953159	-6.104654	3.686000
1.982197	-6.097527	3.732000
2.013595	-6.095955	3.778000
2.043558	-6.091016	3.824000
2.074839	-6.079101	3.870000
2.105572	-6.059567	3.916000
2.136205	-5.999967	3.961000
2.166344	-5.871434	4.007000
2.196396	-5.754285	4.053000
