Sample	2mm tape 
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	0.000000
field / T	0.500000
	
		
Approx. trace time (s)	60.0	
		
Current / A	V1  -sample/ uV	time/s
-0.020808	-5.016285	0.000000
-0.020324	-5.031175	0.046000
-0.020581	-5.042086	0.091000
-0.021363	-5.082553	0.137000
-0.020647	-5.106441	0.183000
-0.020186	-5.081328	0.229000
-0.020682	-5.065290	0.275000
-0.021010	-5.066284	0.321000
-0.010738	-4.908248	0.367000
0.020928	-4.765964	0.797000
0.049474	-4.730089	0.843000
0.080961	-4.641040	0.889000
0.112980	-4.557258	0.935000
0.143497	-4.558151	0.981000
0.173197	-4.615416	1.026000
0.202644	-4.664677	1.072000
0.232191	-4.719895	1.118000
0.262316	-4.756077	1.163000
0.293652	-4.772159	1.210000
0.324691	-4.786790	1.255000
0.355796	-4.818462	1.301000
0.387462	-4.881330	1.347000
0.417767	-4.975448	1.393000
0.446855	-5.063822	1.439000
0.549357	-5.331575	1.485000
0.580892	-5.419408	1.640000
0.610863	-5.486848	1.686000
0.863555	-5.500869	1.732000
0.893379	-5.176129	2.109000
0.924108	-5.154210	2.155000
0.954255	-5.149850	2.201000
0.985169	-5.131313	2.247000
1.016668	-5.105449	2.293000
1.047041	-5.048941	2.339000
1.076719	-4.963395	2.384000
1.107381	-4.892107	2.430000
1.137242	-4.834316	2.476000
1.167413	-4.801285	2.522000
1.271560	-4.790028	2.568000
1.303708	-4.794493	2.724000
1.333386	-4.782966	2.769000
1.364334	-4.750569	2.815000
1.467349	-4.703350	2.861000
1.497146	-4.548805	3.017000
1.529344	-4.507802	3.063000
1.559442	-4.485811	3.108000
1.590506	-4.482283	3.154000
1.620119	-4.496586	3.200000
1.650158	-4.533559	3.246000
1.681545	-4.585696	3.292000
1.711236	-4.636435	3.337000
1.742338	-4.670872	3.383000
1.773706	-4.724810	3.429000
1.804272	-4.748962	3.474000
1.834743	-4.772498	3.520000
1.864468	-4.802904	3.566000
1.895104	-4.855768	3.612000
2.003933	-5.105458	3.657000
2.035622	-5.141629	3.821000
2.065316	-5.023896	3.867000
2.095255	-4.833261	3.913000
2.200280	-4.681440	3.959000
2.230510	-4.475458	4.115000
2.261633	-4.518546	4.160000
2.290903	-4.525234	4.206000
2.321015	-4.565430	4.252000
2.352531	-4.560565	4.298000
