Sample	2mm tape 
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	90.000000
field / T	0.200000
	
		
Approx. trace time (s)	60.0	
		
Current / A	V1  -sample/ uV	time/s
-0.019559	-4.672138	0.000000
-0.020048	-4.660284	0.046000
-0.019834	-4.670761	0.092000
-0.019851	-4.746481	0.138000
-0.019415	-4.830004	0.183000
-0.019762	-4.881187	0.229000
-0.020144	-4.904748	0.275000
-0.020102	-4.921847	0.320000
-0.019499	-4.972526	0.366000
-0.019881	-5.077576	0.412000
-0.019750	-5.227664	0.457000
-0.019278	-5.401169	0.503000
-0.020090	-5.701171	0.549000
-0.019851	-5.710942	0.704000
-0.001278	-5.764761	0.751000
0.346384	-5.776297	0.797000
0.387858	-3.863554	1.168000
0.429556	-3.717717	1.214000
0.472347	-3.653507	1.259000
0.514913	-3.734240	1.305000
0.556819	-3.878437	1.351000
0.599996	-4.064918	1.397000
0.640519	-4.268393	1.442000
0.681810	-4.432684	1.488000
0.722692	-4.547966	1.534000
0.764333	-4.643815	1.580000
0.916686	-4.938564	1.625000
0.959335	-5.059891	1.791000
1.001367	-5.174835	1.836000
1.158790	-5.255400	1.882000
1.201062	-5.479739	2.055000
1.244230	-5.446796	2.101000
1.285665	-5.381970	2.147000
1.327129	-5.277106	2.193000
1.368248	-5.152607	2.239000
1.411050	-5.030674	2.284000
1.452276	-4.934289	2.330000
1.495859	-4.871083	2.376000
1.538239	-4.842880	2.422000
1.580873	-4.719493	2.468000
1.620879	-4.492497	2.514000
1.663340	-4.201887	2.559000
1.704930	-3.850487	2.605000
1.746606	-3.528666	2.651000
1.789248	-3.274133	2.697000
1.933329	-2.664892	2.742000
1.974590	-2.544392	2.898000
2.016278	-2.469989	2.944000
2.169415	-2.477442	2.990000
2.211323	-2.779434	3.155000
2.251764	-2.870060	3.201000
2.294294	-2.979419	3.247000
2.335615	-3.081637	3.293000
2.378273	-3.134964	3.339000
2.420407	-3.136346	3.385000
2.462847	-3.140924	3.430000
2.505574	-3.164373	3.476000
2.546563	-3.189779	3.522000
2.588230	-3.202034	3.568000
2.629647	-3.216036	3.614000
2.671831	-3.248585	3.659000
2.714138	-3.313169	3.705000
2.756725	-3.404064	3.751000
2.798636	-3.511363	3.797000
2.940557	-3.939363	3.843000
2.982010	-4.059897	3.998000
