Sample	2mm tape 
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	90.000000
field / T	0.050000
	
		
Approx. trace time (s)	60.0	
		
Current / A	V1  -sample/ uV	time/s
-0.019212	-4.083513	0.000000
-0.019745	-3.949585	0.046000
-0.019762	-3.903536	0.092000
-0.019445	-3.997387	0.138000
-0.019667	-4.231999	0.184000
-0.019869	-4.489916	0.229000
-0.019349	-4.691354	0.275000
-0.019230	-4.809941	0.321000
-0.020108	-4.858231	0.366000
-0.019762	-5.187619	0.412000
-0.019266	-5.295085	0.568000
-0.019786	-5.371944	0.614000
0.285443	-5.436229	0.660000
0.339701	-5.223649	1.031000
0.392888	-5.040388	1.077000
0.444694	-4.911604	1.123000
0.497711	-4.822871	1.169000
0.550654	-4.771346	1.215000
0.604038	-4.761119	1.261000
0.659066	-4.777419	1.306000
0.712882	-4.810642	1.352000
0.766517	-4.854023	1.398000
0.819274	-4.910580	1.444000
1.012790	-4.979735	1.489000
1.067369	-4.958073	1.655000
1.120232	-4.948877	1.701000
1.318693	-4.951462	1.747000
1.372540	-4.874072	1.919000
1.427067	-4.818941	1.965000
1.480689	-4.782406	2.011000
1.534938	-4.773663	2.057000
1.588586	-4.801488	2.102000
1.641571	-4.844108	2.148000
1.693945	-4.876648	2.194000
1.746500	-4.897300	2.240000
1.800065	-4.916024	2.286000
1.854668	-4.934972	2.331000
1.909088	-4.940544	2.377000
1.962419	-4.911215	2.423000
2.015545	-4.856413	2.469000
2.068217	-4.797884	2.515000
2.121251	-4.752939	2.561000
2.304429	-4.803837	2.606000
2.358757	-4.828610	2.763000
2.413140	-4.845225	2.809000
2.602981	-4.855778	2.855000
2.657032	-4.833353	3.019000
2.710992	-4.788450	3.065000
2.765017	-4.748399	3.111000
2.819165	-4.708272	3.157000
2.871261	-4.688289	3.202000
2.924760	-4.705293	3.248000
2.977858	-4.768093	3.294000
3.031141	-4.859618	3.340000
3.085953	-4.971657	3.386000
3.139685	-5.093309	3.432000
3.193318	-5.191253	3.478000
3.246104	-5.243905	3.523000
3.298316	-5.270613	3.569000
3.351450	-5.267074	3.615000
3.405753	-5.227605	3.661000
3.589158	-5.095627	3.707000
3.642275	-5.010958	3.863000
3.696252	-4.918437	3.909000
3.887902	-4.835745	3.955000
3.941950	-4.626284	4.119000
3.994838	-4.589951	4.165000
