Sample	2mm tape 
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	0.000000
field / T	0.300000
	
		
Approx. trace time (s)	60.0	
		
Current / A	V1  -sample/ uV	time/s
-0.019774	-5.629595	0.000000
-0.020832	-5.606673	0.046000
-0.020223	-5.572604	0.091000
-0.019524	-5.536452	0.137000
-0.019953	-5.502176	0.183000
-0.020265	-5.468271	0.229000
-0.020323	-5.448495	0.275000
-0.020145	-5.440001	0.321000
-0.020031	-5.436927	0.367000
-0.020187	-5.447106	0.412000
-0.019774	-5.456168	0.458000
-0.019792	-5.458116	0.504000
-0.020754	-5.464026	0.550000
-0.020401	-5.468709	0.596000
-0.019518	-5.481423	0.641000
0.025715	-5.370455	0.687000
0.051003	-5.326570	0.843000
0.078386	-5.297952	0.889000
0.296110	-5.292996	0.934000
0.322436	-5.458804	1.313000
0.349321	-5.453998	1.359000
0.375921	-5.453593	1.405000
0.403346	-5.457506	1.451000
0.430109	-5.462619	1.496000
0.457144	-5.487903	1.542000
0.483813	-5.524831	1.588000
0.508694	-5.570891	1.633000
0.535867	-5.640129	1.679000
0.562927	-5.717022	1.725000
0.654110	-5.906736	1.771000
0.681345	-5.910230	1.928000
0.708208	-5.909399	1.973000
0.733715	-5.900317	2.019000
0.823568	-5.885488	2.065000
0.850169	-5.736009	2.220000
0.878537	-5.727747	2.266000
0.906506	-5.743888	2.312000
0.932581	-5.742212	2.358000
0.959175	-5.715966	2.404000
0.985740	-5.806671	2.450000
1.013296	-5.951257	2.496000
1.038315	-5.932492	2.542000
1.065535	-5.792679	2.588000
1.092601	-5.613810	2.633000
1.120197	-5.359528	2.679000
1.145905	-5.052578	2.725000
1.171921	-4.678704	2.770000
1.198262	-4.264606	2.816000
1.295478	-3.389746	2.862000
1.322653	-3.347462	3.028000
1.348627	-3.306606	3.074000
1.375812	-3.299238	3.120000
1.467323	-3.341409	3.165000
1.493502	-3.446555	3.321000
1.520956	-3.501049	3.367000
1.547432	-3.590876	3.413000
1.573971	-3.712528	3.459000
1.600835	-3.826167	3.505000
1.626767	-3.915004	3.551000
1.653911	-3.973817	3.596000
1.680560	-4.018055	3.642000
1.708045	-4.070683	3.688000
1.734997	-4.131861	3.734000
1.760515	-4.201083	3.779000
1.786603	-4.271219	3.825000
1.813942	-4.312792	3.871000
