Sample	2mm tape 
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	45.000000
field / T	0.050000
	
		
Approx. trace time (s)	60.0	
		
Current / A	V1  -sample/ uV	time/s
-0.019528	-6.813671	0.000000
-0.019564	-6.814054	0.046000
-0.019510	-6.853289	0.092000
-0.019654	-6.859660	0.138000
-0.018997	-6.778192	0.183000
-0.019223	-6.728207	0.229000
-0.019810	-6.652449	0.275000
-0.019822	-6.559245	0.320000
-0.019211	-6.515711	0.366000
-0.019385	-6.524072	0.412000
-0.019546	-6.542758	0.457000
-0.019129	-6.526218	0.503000
-0.019624	-6.411558	0.549000
-0.020065	-6.370096	0.713000
0.000132	-6.345854	0.759000
0.446980	-6.313719	0.804000
0.499003	-6.418373	1.183000
0.552691	-6.470625	1.229000
0.605390	-6.512929	1.275000
0.660022	-6.501378	1.321000
0.714478	-6.407704	1.367000
0.768720	-6.274610	1.413000
0.821543	-6.157997	1.459000
0.874138	-6.064393	1.504000
0.926828	-5.984973	1.550000
0.980815	-5.928476	1.595000
1.181663	-5.848095	1.641000
1.236378	-5.845188	1.813000
1.288828	-5.836562	1.859000
1.481950	-5.815647	1.905000
1.535970	-5.815284	2.071000
1.590207	-5.824712	2.117000
1.642883	-5.822127	2.163000
1.696525	-5.799936	2.209000
1.747864	-5.758129	2.254000
1.802068	-5.703812	2.300000
1.856031	-5.644645	2.346000
1.909884	-5.580979	2.391000
1.964609	-5.515289	2.437000
2.016691	-5.445786	2.483000
2.070821	-5.377783	2.529000
2.122731	-5.313511	2.575000
2.176269	-5.255922	2.620000
2.230191	-5.207662	2.666000
2.284174	-5.173734	2.712000
2.467197	-5.151686	2.758000
2.520614	-5.138113	2.914000
2.572480	-5.110803	2.960000
2.766603	-5.075765	3.006000
2.820847	-4.942395	3.171000
2.873157	-4.898721	3.217000
2.926167	-4.858991	3.263000
2.979313	-4.829102	3.308000
3.032349	-4.807615	3.354000
3.086609	-4.790500	3.400000
3.141000	-4.774585	3.446000
3.194047	-4.753250	3.492000
3.247821	-4.716577	3.537000
3.299891	-4.656890	3.583000
3.353640	-4.581350	3.629000
3.406517	-4.501834	3.675000
3.461026	-4.429004	3.721000
3.514774	-4.368631	3.767000
3.568647	-4.321992	3.813000
3.749255	-4.299187	3.859000
3.802961	-4.335741	4.014000
